Academic Year,LEA Number,LEA Name,School Number,School Name,Assessment,Tested Count,Level 1: Did not yet meet expectations - Count,Level 1: Did not yet meet expectations - Percent,Level 2: Partially met expectations - Count,Level 2: Partially met expectations - Percent,Level 3: Approached expectations - Count,Level 3: Approached expectations - Percent,Level 4: Met expectations - Count,Level 4: Met expectations - Percent,Level 5: Exceeded expectations - Count,Level 5: Exceeded expectations - Percent,Create Date
2017,03,Baltimore County,1527,Sandalwood Elementary,English/Language Arts Grade 3,92,27,29.3,16,17.4,22,23.9,25,27.2,*,<= 5.0,20180117
2017,03,Baltimore County,1527,Sandalwood Elementary,English/Language Arts Grade 4,99,21,21.2,30,30.3,24,24.2,23,23.2,*,<= 5.0,20180117
2017,03,Baltimore County,1527,Sandalwood Elementary,English/Language Arts Grade 5,96,20,20.8,23,24,34,35.4,19,19.8,*,<= 5.0,20180117
2017,03,Baltimore County,1527,Sandalwood Elementary,Mathematics Grade 3,93,18,19.4,26,28,25,26.9,21,22.6,*,<= 5.0,20180117
2017,03,Baltimore County,1527,Sandalwood Elementary,Mathematics Grade 4,99,18,18.2,36,36.4,27,27.3,18,18.2,*,<= 5.0,20180117
2017,03,Baltimore County,1527,Sandalwood Elementary,Mathematics Grade 5,96,19,19.8,35,36.5,26,27.1,14,14.6,*,<= 5.0,20180117
2017,03,Baltimore County,1531,Seneca Elementary,English/Language Arts Grade 3,81,8,9.9,17,21,31,38.3,24,29.6,*,<= 5.0,20180117
2017,03,Baltimore County,1531,Seneca Elementary,English/Language Arts Grade 4,78,13,16.7,11,14.1,21,26.9,31,39.7,*,<= 5.0,20180117
2017,03,Baltimore County,1531,Seneca Elementary,English/Language Arts Grade 5,78,5,6.4,13,16.7,32,41,27,34.6,*,<= 5.0,20180117
2017,03,Baltimore County,1531,Seneca Elementary,Mathematics Grade 3,82,*,<= 5.0,14,17.1,26,31.7,30,36.6,9,11,20180117
2017,03,Baltimore County,1531,Seneca Elementary,Mathematics Grade 4,78,12,15.4,18,23.1,29,37.2,19,24.4,*,<= 5.0,20180117
2017,03,Baltimore County,1531,Seneca Elementary,Mathematics Grade 5,78,9,11.5,18,23.1,31,39.7,17,21.8,*,<= 5.0,20180117
2017,03,Baltimore County,1533,Vincent Farm Elementary,English/Language Arts Grade 3,142,28,19.7,34,23.9,37,26.1,41,28.9,*,<= 5.0,20180117
2017,03,Baltimore County,1533,Vincent Farm Elementary,English/Language Arts Grade 4,128,7,5.5,30,23.4,32,25,51,39.8,8,6.3,20180117
2017,03,Baltimore County,1533,Vincent Farm Elementary,English/Language Arts Grade 5,159,14,8.8,43,27,50,31.4,47,29.6,*,<= 5.0,20180117
2017,03,Baltimore County,1533,Vincent Farm Elementary,Mathematics Grade 3,144,21,14.6,23,16,45,31.3,47,32.6,8,5.6,20180117
2017,03,Baltimore County,1533,Vincent Farm Elementary,Mathematics Grade 4,128,*,<= 5.0,29,22.7,33,25.8,54,42.2,*,<= 5.0,20180117
2017,03,Baltimore County,1533,Vincent Farm Elementary,Mathematics Grade 5,160,*,<= 5.0,37,23.1,58,36.3,45,28.1,12,7.5,20180117
2017,03,Baltimore County,1534,Oliver Beach Elementary,English/Language Arts Grade 3,25,3,12,*,<= 5.0,7,28,13,52,*,<= 5.0,20180117
2017,03,Baltimore County,1534,Oliver Beach Elementary,English/Language Arts Grade 4,31,2,6.5,2,6.5,10,32.3,15,48.4,2,6.5,20180117
2017,03,Baltimore County,1534,Oliver Beach Elementary,English/Language Arts Grade 5,31,*,<= 5.0,8,25.8,10,32.3,13,41.9,*,<= 5.0,20180117
2017,03,Baltimore County,1534,Oliver Beach Elementary,Mathematics Grade 3,25,*,<= 5.0,3,12,8,32,12,48,2,8,20180117
2017,03,Baltimore County,1534,Oliver Beach Elementary,Mathematics Grade 4,31,*,<= 5.0,4,12.9,7,22.6,20,64.5,*,<= 5.0,20180117
2017,03,Baltimore County,1534,Oliver Beach Elementary,Mathematics Grade 5,31,3,9.7,14,45.2,7,22.6,7,22.6,*,<= 5.0,20180117
2017,03,Baltimore County,1554,Stemmers Run Middle,English/Language Arts Grade 6,252,46,18.3,92,36.5,78,31,35,13.9,*,<= 5.0,20180117
2017,03,Baltimore County,1554,Stemmers Run Middle,English/Language Arts Grade 7,225,70,31.1,67,29.8,59,26.2,25,11.1,*,<= 5.0,20180117
2017,03,Baltimore County,1554,Stemmers Run Middle,English/Language Arts Grade 8,232,52,22.4,78,33.6,65,28,37,15.9,*,<= 5.0,20180117
2017,03,Baltimore County,1554,Stemmers Run Middle,Mathematics Grade 6,251,72,28.7,87,34.7,65,25.9,27,10.8,*,<= 5.0,20180117
2017,03,Baltimore County,1554,Stemmers Run Middle,Mathematics Grade 7,178,54,30.3,71,39.9,47,26.4,*,<= 5.0,*,<= 5.0,20180117
2017,03,Baltimore County,1554,Stemmers Run Middle,Mathematics Grade 8,178,64,36,49,27.5,40,22.5,25,14,*,<= 5.0,20180117
2017,03,Baltimore County,1554,Stemmers Run Middle,Algebra 1,97,12,12.4,38,39.2,34,35.1,13,13.4,*,<= 5.0,20180117
2017,03,Baltimore County,1556,Middle River Middle,English/Language Arts Grade 6,285,38,13.3,81,28.4,107,37.5,56,19.6,*,<= 5.0,20180117
2017,03,Baltimore County,1556,Middle River Middle,English/Language Arts Grade 7,262,57,21.8,65,24.8,71,27.1,61,23.3,*,<= 5.0,20180117
2017,03,Baltimore County,1556,Middle River Middle,English/Language Arts Grade 8,274,47,17.2,84,30.7,74,27,61,22.3,*,<= 5.0,20180117
2017,03,Baltimore County,1556,Middle River Middle,Mathematics Grade 6,285,70,24.6,110,38.6,68,23.9,34,11.9,*,<= 5.0,20180117
2017,03,Baltimore County,1556,Middle River Middle,Mathematics Grade 7,209,49,23.4,90,43.1,64,30.6,*,<= 5.0,*,<= 5.0,20180117
2017,03,Baltimore County,1556,Middle River Middle,Mathematics Grade 8,163,78,47.9,32,19.6,30,18.4,21,12.9,*,<= 5.0,20180117
2017,03,Baltimore County,1556,Middle River Middle,Algebra 1,165,21,12.7,52,31.5,63,38.2,29,17.6,*,<= 5.0,20180117
2017,03,Baltimore County,1557,Deep Creek Middle,English/Language Arts Grade 6,258,59,22.9,96,37.2,70,27.1,33,12.8,*,<= 5.0,20180117
2017,03,Baltimore County,1557,Deep Creek Middle,English/Language Arts Grade 7,271,77,28.4,85,31.4,64,23.6,40,14.8,*,<= 5.0,20180117
2017,03,Baltimore County,1557,Deep Creek Middle,English/Language Arts Grade 8,257,62,24.1,70,27.2,65,25.3,57,22.2,*,<= 5.0,20180117
2017,03,Baltimore County,1557,Deep Creek Middle,Mathematics Grade 6,262,75,28.6,94,35.9,66,25.2,27,10.3,*,<= 5.0,20180117
2017,03,Baltimore County,1557,Deep Creek Middle,Mathematics Grade 7,231,60,26,107,46.3,59,25.5,*,<= 5.0,*,<= 5.0,20180117
2017,03,Baltimore County,1557,Deep Creek Middle,Mathematics Grade 8,183,89,48.6,38,20.8,30,16.4,25,13.7,*,<= 5.0,20180117
2017,03,Baltimore County,1557,Deep Creek Middle,Algebra 1,123,15,12.2,48,39,46,37.4,14,11.4,*,<= 5.0,20180117
2017,03,Baltimore County,1559,Sparrows Point Middle,English/Language Arts Grade 6,175,19,10.9,47,26.9,63,36,43,24.6,*,<= 5.0,20180117
2017,03,Baltimore County,1559,Sparrows Point Middle,English/Language Arts Grade 7,179,34,19,52,29.1,53,29.6,38,21.2,*,<= 5.0,20180117
2017,03,Baltimore County,1559,Sparrows Point Middle,English/Language Arts Grade 8,190,39,20.5,45,23.7,51,26.8,44,23.2,11,5.8,20180117
2017,03,Baltimore County,1559,Sparrows Point Middle,Mathematics Grade 6,176,18,10.2,43,24.4,66,37.5,48,27.3,*,<= 5.0,20180117
2017,03,Baltimore County,1559,Sparrows Point Middle,Mathematics Grade 7,158,26,16.5,50,31.6,55,34.8,27,17.1,*,<= 5.0,20180117
2017,03,Baltimore County,1559,Sparrows Point Middle,Mathematics Grade 8,131,38,29,45,34.4,21,16,22,16.8,*,<= 5.0,20180117
2017,03,Baltimore County,1559,Sparrows Point Middle,Algebra 1,83,*,<= 5.0,17,20.5,38,45.8,26,31.3,*,<= 5.0,20180117
2017,03,Baltimore County,1572,Kenwood High IB and Sports Science,English/Language Arts Grade 10,373,103,27.6,78,20.9,98,26.3,84,22.5,*,<= 5.0,20180117
2017,03,Baltimore County,1572,Kenwood High IB and Sports Science,Algebra 1,201,82,40.8,89,44.3,27,13.4,*,<= 5.0,*,<= 5.0,20180117
2017,03,Baltimore County,1573,Sparrows Point High,English/Language Arts Grade 10,212,13,6.1,15,7.1,33,15.6,106,50,45,21.2,20180117
2017,03,Baltimore County,1573,Sparrows Point High,Algebra 1,73,19,26,32,43.8,17,23.3,5,6.8,*,<= 5.0,20180117
2017,03,Baltimore County,1574,Chesapeake High,English/Language Arts Grade 10,223,59,26.5,42,18.8,56,25.1,55,24.7,*,<= 5.0,20180117
2017,03,Baltimore County,1574,Chesapeake High,Algebra 1,136,37,27.2,58,42.6,34,25,7,5.1,*,<= 5.0,20180117
2017,03,Baltimore County,1575,Eastern Technical High School,English/Language Arts Grade 10,330,*,<= 5.0,*,<= 5.0,31,9.4,151,45.8,144,43.6,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 3,8785,1727,19.7,1722,19.6,2023,23,3026,34.4,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 4,8787,1085,12.3,1785,20.3,2369,27,2844,32.4,704,8,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 5,8579,1107,12.9,1911,22.3,2206,25.7,3020,35.2,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 6,8042,1060,13.2,1868,23.2,2366,29.4,2465,30.7,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 7,7902,1497,18.9,1571,19.9,2076,26.3,2060,26.1,698,8.8,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 8,7893,1565,19.8,1806,22.9,1995,25.3,2097,26.6,430,5.4,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 9,15,10,66.7,2,13.3,3,20,*,<= 5.0,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 10,7707,1657,21.5,1091,14.2,1409,18.3,2396,31.1,1154,15,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,English/Language Arts Grade 11,27,19,70.4,4,14.8,*,<= 5.0,3,11.1,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Mathematics Grade 3,8950,1257,14,1694,18.9,2265,25.3,2716,30.3,1018,11.4,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Mathematics Grade 4,8921,1218,13.7,2153,24.1,2341,26.2,2851,32,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Mathematics Grade 5,8690,1200,13.8,2242,25.8,2380,27.4,2349,27,519,6,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Mathematics Grade 6,8153,1632,20,2289,28.1,2167,26.6,1787,21.9,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Mathematics Grade 7,6110,1204,19.7,2309,37.8,2053,33.6,528,8.6,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Mathematics Grade 8,4838,1882,38.9,913,18.9,647,13.4,1114,23,282,5.8,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Algebra 1,8355,1660,19.9,2557,30.6,2107,25.2,1941,23.2,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Algebra 2,18,14,77.8,3,16.7,1,5.6,*,<= 5.0,*,<= 5.0,20180117
2017,03,Baltimore County,A,All Baltimore County Schools,Geometry,22,8,36.4,7,31.8,6,27.3,*,<= 5.0,*,<= 5.0,20180117
2017,04,Calvert,0101,Patuxent Appeal Elementary Campus,English/Language Arts Grade 3,132,19,14.4,26,19.7,38,28.8,46,34.8,*,<= 5.0,20180117
2017,04,Calvert,0101,Patuxent Appeal Elementary Campus,English/Language Arts Grade 4,135,15,11.1,30,22.2,35,25.9,49,36.3,*,<= 5.0,20180117
2017,04,Calvert,0101,Patuxent Appeal Elementary Campus,English/Language Arts Grade 5,149,21,14.1,34,22.8,44,29.5,49,32.9,*,<= 5.0,20180117
2017,04,Calvert,0101,Patuxent Appeal Elementary Campus,Mathematics Grade 3,132,16,12.1,21,15.9,33,25,51,38.6,11,8.3,20180117
2017,04,Calvert,0101,Patuxent Appeal Elementary Campus,Mathematics Grade 4,135,16,11.9,29,21.5,32,23.7,56,41.5,*,<= 5.0,20180117
2017,04,Calvert,0101,Patuxent Appeal Elementary Campus,Mathematics Grade 5,149,11,7.4,42,28.2,64,43,27,18.1,*,<= 5.0,20180117
2017,04,Calvert,0110,Mutual Elementary,English/Language Arts Grade 3,63,*,<= 5.0,*,<= 5.0,10,15.9,40,63.5,8,12.7,20180117
2017,04,Calvert,0110,Mutual Elementary,English/Language Arts Grade 4,69,*,<= 5.0,10,14.5,16,23.2,38,55.1,5,7.2,20180117
2017,04,Calvert,0110,Mutual Elementary,English/Language Arts Grade 5,60,*,<= 5.0,7,11.7,16,26.7,33,55,*,<= 5.0,20180117
2017,04,Calvert,0110,Mutual Elementary,Mathematics Grade 3,63,*,<= 5.0,*,<= 5.0,11,17.5,27,42.9,22,34.9,20180117
2017,04,Calvert,0110,Mutual Elementary,Mathematics Grade 4,69,*,<= 5.0,9,13,10,14.5,46,66.7,*,<= 5.0,20180117
2017,04,Calvert,0110,Mutual Elementary,Mathematics Grade 5,60,*,<= 5.0,6,10,18,30,28,46.7,8,13.3,20180117
2017,04,Calvert,0111,Southern Middle,English/Language Arts Grade 6,160,12,7.5,31,19.4,50,31.3,65,40.6,*,<= 5.0,20180117
2017,04,Calvert,0111,Southern Middle,English/Language Arts Grade 7,143,13,9.1,19,13.3,45,31.5,51,35.7,15,10.5,20180117
2017,04,Calvert,0111,Southern Middle,English/Language Arts Grade 8,172,30,17.4,23,13.4,52,30.2,57,33.1,10,5.8,20180117
2017,04,Calvert,0111,Southern Middle,Mathematics Grade 6,159,17,10.7,41,25.8,55,34.6,45,28.3,*,<= 5.0,20180117
2017,04,Calvert,0111,Southern Middle,Mathematics Grade 7,143,*,<= 5.0,35,24.5,50,35,41,28.7,10,7,20180117
2017,04,Calvert,0111,Southern Middle,Mathematics Grade 8,103,35,34,24,23.3,34,33,10,9.7,*,<= 5.0,20180117
2017,04,Calvert,0111,Southern Middle,Algebra 1,67,*,<= 5.0,*,<= 5.0,13,19.4,48,71.6,5,7.5,20180117
2017,04,Calvert,0113,Patuxent High,English/Language Arts Grade 10,234,13,5.6,22,9.4,44,18.8,115,49.1,40,17.1,20180117
2017,04,Calvert,0113,Patuxent High,English/Language Arts Grade 11,80,14,17.5,26,32.5,29,36.3,11,13.8,*,<= 5.0,20180117
2017,04,Calvert,0113,Patuxent High,Algebra 1,172,10,5.8,45,26.2,79,45.9,38,22.1,*,<= 5.0,20180117
2017,04,Calvert,0113,Patuxent High,Algebra 2,90,5,5.6,19,21.1,30,33.3,33,36.7,*,<= 5.0,20180117
2017,04,Calvert,0114,St Leonard Elementary,English/Language Arts Grade 3,89,15,16.9,14,15.7,26,29.2,34,38.2,*,<= 5.0,20180117
2017,04,Calvert,0114,St Leonard Elementary,English/Language Arts Grade 4,80,*,<= 5.0,11,13.8,27,33.8,34,42.5,7,8.8,20180117
2017,04,Calvert,0114,St Leonard Elementary,English/Language Arts Grade 5,69,10,14.5,19,27.5,21,30.4,19,27.5,*,<= 5.0,20180117
2017,04,Calvert,0114,St Leonard Elementary,Mathematics Grade 3,89,9,10.1,16,18,19,21.3,34,38.2,11,12.4,20180117
2017,04,Calvert,0114,St Leonard Elementary,Mathematics Grade 4,80,*,<= 5.0,16,20,25,31.3,34,42.5,*,<= 5.0,20180117
2017,04,Calvert,0114,St Leonard Elementary,Mathematics Grade 5,70,9,12.9,15,21.4,20,28.6,23,32.9,*,<= 5.0,20180117
2017,04,Calvert,0115,Dowell Elementary,English/Language Arts Grade 3,86,*,<= 5.0,11,12.8,23,26.7,43,50,5,5.8,20180117
2017,04,Calvert,0115,Dowell Elementary,English/Language Arts Grade 4,93,7,7.5,15,16.1,29,31.2,37,39.8,5,5.4,20180117
2017,04,Calvert,0115,Dowell Elementary,English/Language Arts Grade 5,109,9,8.3,14,12.8,34,31.2,50,45.9,*,<= 5.0,20180117
2017,04,Calvert,0115,Dowell Elementary,Mathematics Grade 3,86,*,<= 5.0,9,10.5,17,19.8,48,55.8,11,12.8,20180117
2017,04,Calvert,0115,Dowell Elementary,Mathematics Grade 4,93,7,7.5,13,14,25,26.9,43,46.2,5,5.4,20180117
2017,04,Calvert,0115,Dowell Elementary,Mathematics Grade 5,109,9,8.3,16,14.7,40,36.7,43,39.4,*,<= 5.0,20180117
2017,04,Calvert,0116,Mill Creek Middle,English/Language Arts Grade 6,169,24,14.2,39,23.1,45,26.6,61,36.1,*,<= 5.0,20180117
2017,04,Calvert,0116,Mill Creek Middle,English/Language Arts Grade 7,157,31,19.7,40,25.5,37,23.6,35,22.3,14,8.9,20180117
2017,04,Calvert,0116,Mill Creek Middle,English/Language Arts Grade 8,186,34,18.3,25,13.4,48,25.8,67,36,12,6.5,20180117
2017,04,Calvert,0116,Mill Creek Middle,Mathematics Grade 6,168,26,15.5,42,25,56,33.3,41,24.4,*,<= 5.0,20180117
2017,04,Calvert,0116,Mill Creek Middle,Mathematics Grade 7,157,26,16.6,56,35.7,44,28,27,17.2,*,<= 5.0,20180117
2017,04,Calvert,0116,Mill Creek Middle,Mathematics Grade 8,114,34,29.8,36,31.6,35,30.7,9,7.9,*,<= 5.0,20180117
2017,04,Calvert,0116,Mill Creek Middle,Algebra 1,72,*,<= 5.0,*,<= 5.0,15,20.8,54,75,*,<= 5.0,20180117
2017,04,Calvert,0201,Calvert Middle,English/Language Arts Grade 6,202,19,9.4,42,20.8,57,28.2,77,38.1,*,<= 5.0,20180117
2017,04,Calvert,0201,Calvert Middle,English/Language Arts Grade 7,173,19,11,30,17.3,47,27.2,50,28.9,27,15.6,20180117
2017,04,Calvert,0201,Calvert Middle,English/Language Arts Grade 8,191,36,18.8,36,18.8,53,27.7,56,29.3,10,5.2,20180117
2017,04,Calvert,0201,Calvert Middle,Mathematics Grade 6,201,25,12.4,44,21.9,68,33.8,55,27.4,*,<= 5.0,20180117
2017,04,Calvert,0201,Calvert Middle,Mathematics Grade 7,178,15,8.4,48,27,54,30.3,55,30.9,*,<= 5.0,20180117
2017,04,Calvert,0201,Calvert Middle,Mathematics Grade 8,117,53,45.3,43,36.8,19,16.2,*,<= 5.0,*,<= 5.0,20180117
2017,04,Calvert,0201,Calvert Middle,Algebra 1,76,*,<= 5.0,5,6.6,27,35.5,44,57.9,*,<= 5.0,20180117
2017,04,Calvert,0207,Calvert Elementary,English/Language Arts Grade 3,86,13,15.1,18,20.9,21,24.4,31,36,*,<= 5.0,20180117
2017,04,Calvert,0207,Calvert Elementary,English/Language Arts Grade 4,73,8,11,8,11,19,26,31,42.5,7,9.6,20180117
2017,04,Calvert,0207,Calvert Elementary,English/Language Arts Grade 5,81,6,7.4,19,23.5,28,34.6,28,34.6,*,<= 5.0,20180117
2017,04,Calvert,0207,Calvert Elementary,Mathematics Grade 3,86,6,7,5,5.8,23,26.7,27,31.4,25,29.1,20180117
2017,04,Calvert,0207,Calvert Elementary,Mathematics Grade 4,72,4,5.6,10,13.9,14,19.4,36,50,8,11.1,20180117
2017,04,Calvert,0207,Calvert Elementary,Mathematics Grade 5,81,6,7.4,12,14.8,23,28.4,31,38.3,9,11.1,20180117
2017,04,Calvert,0208,Barstow Elementary,English/Language Arts Grade 3,89,7,7.9,20,22.5,20,22.5,40,44.9,*,<= 5.0,20180117
2017,04,Calvert,0208,Barstow Elementary,English/Language Arts Grade 4,94,11,11.7,19,20.2,30,31.9,27,28.7,7,7.4,20180117
2017,04,Calvert,0208,Barstow Elementary,English/Language Arts Grade 5,82,11,13.4,19,23.2,19,23.2,32,39,*,<= 5.0,20180117
2017,04,Calvert,0208,Barstow Elementary,Mathematics Grade 3,89,8,9,16,18,23,25.8,35,39.3,7,7.9,20180117
2017,04,Calvert,0208,Barstow Elementary,Mathematics Grade 4,94,11,11.7,18,19.1,37,39.4,24,25.5,*,<= 5.0,20180117
2017,04,Calvert,0208,Barstow Elementary,Mathematics Grade 5,82,*,<= 5.0,12,14.6,22,26.8,40,48.8,6,7.3,20180117
2017,04,Calvert,0209,Huntingtown Elementary,English/Language Arts Grade 3,87,5,5.7,10,11.5,32,36.8,40,46,*,<= 5.0,20180117
2017,04,Calvert,0209,Huntingtown Elementary,English/Language Arts Grade 4,91,9,9.9,14,15.4,21,23.1,40,44,7,7.7,20180117
2017,04,Calvert,0209,Huntingtown Elementary,English/Language Arts Grade 5,90,5,5.6,17,18.9,17,18.9,49,54.4,*,<= 5.0,20180117
2017,04,Calvert,0209,Huntingtown Elementary,Mathematics Grade 3,87,5,5.7,12,13.8,27,31,29,33.3,14,16.1,20180117
2017,04,Calvert,0209,Huntingtown Elementary,Mathematics Grade 4,90,5,5.6,10,11.1,30,33.3,41,45.6,*,<= 5.0,20180117
2017,04,Calvert,0209,Huntingtown Elementary,Mathematics Grade 5,90,6,6.7,10,11.1,27,30,44,48.9,*,<= 5.0,20180117
2017,04,Calvert,0213,Calvert High,English/Language Arts Grade 10,283,30,10.6,32,11.3,61,21.6,117,41.3,43,15.2,20180117
2017,04,Calvert,0213,Calvert High,English/Language Arts Grade 11,121,18,14.9,41,33.9,43,35.5,18,14.9,*,<= 5.0,20180117
2017,04,Calvert,0213,Calvert High,Algebra 1,159,12,7.5,53,33.3,68,42.8,26,16.4,*,<= 5.0,20180117
2017,04,Calvert,0213,Calvert High,Algebra 2,144,13,9,40,27.8,52,36.1,37,25.7,*,<= 5.0,20180117
2017,04,Calvert,0215,Plum Point Elementary,English/Language Arts Grade 3,90,9,10,12,13.3,24,26.7,44,48.9,*,<= 5.0,20180117
2017,04,Calvert,0215,Plum Point Elementary,English/Language Arts Grade 4,100,*,<= 5.0,12,12,27,27,45,45,11,11,20180117
2017,04,Calvert,0215,Plum Point Elementary,English/Language Arts Grade 5,108,9,8.3,22,20.4,20,18.5,55,50.9,*,<= 5.0,20180117
2017,04,Calvert,0215,Plum Point Elementary,Mathematics Grade 3,90,8,8.9,9,10,16,17.8,45,50,12,13.3,20180117
2017,04,Calvert,0215,Plum Point Elementary,Mathematics Grade 4,100,*,<= 5.0,8,8,35,35,53,53,*,<= 5.0,20180117
2017,04,Calvert,0215,Plum Point Elementary,Mathematics Grade 5,108,11,10.2,21,19.4,31,28.7,39,36.1,6,5.6,20180117
2017,04,Calvert,0216,Plum Point Middle,English/Language Arts Grade 6,205,*,<= 5.0,25,12.2,43,21,100,48.8,31,15.1,20180117
2017,04,Calvert,0216,Plum Point Middle,English/Language Arts Grade 7,240,*,<= 5.0,20,8.3,56,23.3,105,43.8,54,22.5,20180117
2017,04,Calvert,0216,Plum Point Middle,English/Language Arts Grade 8,247,*,<= 5.0,33,13.4,63,25.5,109,44.1,32,13,20180117
2017,04,Calvert,0216,Plum Point Middle,Mathematics Grade 6,205,11,5.4,26,12.7,67,32.7,84,41,17,8.3,20180117
2017,04,Calvert,0216,Plum Point Middle,Mathematics Grade 7,240,*,<= 5.0,24,10,90,37.5,102,42.5,22,9.2,20180117
2017,04,Calvert,0216,Plum Point Middle,Mathematics Grade 8,148,20,13.5,36,24.3,65,43.9,27,18.2,*,<= 5.0,20180117
2017,04,Calvert,0216,Plum Point Middle,Algebra 1,97,*,<= 5.0,*,<= 5.0,11,11.3,84,86.6,*,<= 5.0,20180117
2017,04,Calvert,0217,Huntingtown High School,English/Language Arts Grade 10,365,23,6.3,27,7.4,74,20.3,162,44.4,79,21.6,20180117
2017,04,Calvert,0217,Huntingtown High School,English/Language Arts Grade 11,90,14,15.6,24,26.7,33,36.7,17,18.9,*,<= 5.0,20180117
2017,04,Calvert,0217,Huntingtown High School,Algebra 1,193,*,<= 5.0,27,14,73,37.8,85,44,*,<= 5.0,20180117
2017,04,Calvert,0217,Huntingtown High School,Algebra 2,211,13,6.2,29,13.7,82,38.9,85,40.3,*,<= 5.0,20180117
2017,04,Calvert,0302,Beach Elementary,English/Language Arts Grade 3,84,*,<= 5.0,8,9.5,26,31,43,51.2,5,6,20180117
2017,04,Calvert,0302,Beach Elementary,English/Language Arts Grade 4,119,*,<= 5.0,18,15.1,31,26.1,60,50.4,*,<= 5.0,20180117
2017,04,Calvert,0302,Beach Elementary,English/Language Arts Grade 5,93,5,5.4,15,16.1,33,35.5,39,41.9,*,<= 5.0,20180117
2017,04,Calvert,0302,Beach Elementary,Mathematics Grade 3,84,*,<= 5.0,*,<= 5.0,10,11.9,40,47.6,28,33.3,20180117
2017,04,Calvert,0302,Beach Elementary,Mathematics Grade 4,119,*,<= 5.0,12,10.1,40,33.6,59,49.6,*,<= 5.0,20180117
2017,04,Calvert,0302,Beach Elementary,Mathematics Grade 5,93,*,<= 5.0,19,20.4,23,24.7,42,45.2,7,7.5,20180117
2017,04,Calvert,0312,Mount Harmony Elementary,English/Language Arts Grade 3,95,*,<= 5.0,*,<= 5.0,18,18.9,58,61.1,14,14.7,20180117
2017,04,Calvert,0312,Mount Harmony Elementary,English/Language Arts Grade 4,98,*,<= 5.0,16,16.3,23,23.5,49,50,8,8.2,20180117
2017,04,Calvert,0312,Mount Harmony Elementary,English/Language Arts Grade 5,79,*,<= 5.0,6,7.6,14,17.7,45,57,14,17.7,20180117
2017,04,Calvert,0312,Mount Harmony Elementary,Mathematics Grade 3,94,*,<= 5.0,*,<= 5.0,5,5.3,39,41.5,47,50,20180117
2017,04,Calvert,0312,Mount Harmony Elementary,Mathematics Grade 4,98,*,<= 5.0,7,7.1,19,19.4,59,60.2,9,9.2,20180117
2017,04,Calvert,0312,Mount Harmony Elementary,Mathematics Grade 5,79,*,<= 5.0,8,10.1,22,27.8,36,45.6,11,13.9,20180117
2017,04,Calvert,0314,Northern High,English/Language Arts Grade 10,341,*,<= 5.0,23,6.7,48,14.1,145,42.5,115,33.7,20180117
